id_en	text_fr	text_clean
en_1819	Avez-vous vu ma collection d'objets chinois anciens ? demande Tom avec charme.	Avez-vous vu ma collection d'objets chinois anciens ? demande Tom avec charme.
en_1819	"Avez-vous vu ma collection d'artefacts chinois?" demanda Tom de manière charmante.	"Avez-vous vu ma collection d'artefacts chinois?" demanda Tom de manière charmante.
en_1826	"Ça nous fera un total de 144 ma grosse", calcula Toto grossièrement	"Ça nous fera un total de 144 ma grosse", calcula Toto grossièrement
en_1835	Deux frères ont collaboré sur des histoires d'horreurs, mais l'un était un écrivain fantôme	Deux frères ont collaboré sur des histoires d'horreurs, mais l'un était un écrivain fantôme
en_1835	Deux frères écrivaient des histoires de fantômes mais l'un manquait d'esprit.	Deux frères écrivaient des histoires de fantômes mais l'un manquait d'esprit.
en_1835	Deux frères jouaient partition de Bach, mais l’un des deux a fugué.	Deux frères jouaient partition de Bach, mais l’un des deux a fugué.
en_1835	Deux frères ont collaboré pour publier ce recueil d’histoires de fantômes, mais seul l’un d’entre eux est hanté dans l’histoire.	Deux frères ont collaboré pour publier ce recueil d’histoires de fantômes, mais seul l’un d’entre eux est hanté dans l’histoire.
en_1835	Deux frères ont collaboré pour publier ce recueil d’histoires de fantômes, mais pour la séance de dédicaces, seul l’un d’entre eux a fait une apparition.	Deux frères ont collaboré pour publier ce recueil d’histoires de fantômes, mais pour la séance de dédicaces, seul l’un d’entre eux a fait une apparition.
en_1839	Le mathématicien incompétent ne savait plus sur qui compter.	Le mathématicien incompétent ne savait plus sur qui compter.
en_1839	Le mauvais mathématicien ne pouvait pas compter sur ses amis.	Le mauvais mathématicien ne pouvait pas compter sur ses amis.
en_1839	Le mathématicien, inepte, ne pouvait pas compter sur ses amis.	Le mathématicien, inepte, ne pouvait pas compter sur ses amis.
en_1839	Le mathématicien inepte ne pouvait compter sur ses amis.	Le mathématicien inepte ne pouvait compter sur ses amis.
en_1839	Ce mathématicien médiocre n'a pas pu compter sur ses amis.	Ce mathématicien médiocre n'a pas pu compter sur ses amis.
en_1839	Ce mathématicien était tellement incompétent qu’il ne pouvait même pas compter sur ses amis.	Ce mathématicien était tellement incompétent qu’il ne pouvait même pas compter sur ses amis.
en_1839	Le mauvais mathématicien ne pouvait plus compter sur ses amis.	Le mauvais mathématicien ne pouvait plus compter sur ses amis.
en_1839	Ce mauvais mathématicien n'a jamais pu compter sur ses amis.	Ce mauvais mathématicien n'a jamais pu compter sur ses amis.
en_1839	Un mathématicien qui ne peut compter sur ses amis n'est pas un mathématicien...	Un mathématicien qui ne peut compter sur ses amis n'est pas un mathématicien...
en_1839	Le mathématicien inepte n'a pas pu compter sur ses amis.	Le mathématicien inepte n'a pas pu compter sur ses amis.
en_1839	Le mathématicien incompétent ne pouvait pas compter sur ses amis.	Le mathématicien incompétent ne pouvait pas compter sur ses amis.
en_1839	Le mathématicien inapte ne pouvait pas compter sur ses amis.	Le mathématicien inapte ne pouvait pas compter sur ses amis.
en_1839	Le mathématicien maladroit ne pouvait pas compter sur ses amis.	Le mathématicien maladroit ne pouvait pas compter sur ses amis.
en_1839	L'inepte mathématiciens n'arrivait pas à compter sur ses amis.	L'inepte mathématiciens n'arrivait pas à compter sur ses amis.
en_1839	Le mauvais mathématicien ne pouvait même pas compter sur ses amis.	Le mauvais mathématicien ne pouvait même pas compter sur ses amis.
en_1839	Ce mathématicien était si incompétent qu'il était même incapable de compter sur ses amis.	Ce mathématicien était si incompétent qu'il était même incapable de compter sur ses amis.
en_1839	Le mathématicien incompétent ne pouvait pas compter sur ses amis	Le mathématicien incompétent ne pouvait pas compter sur ses amis
en_1849	Ceux qui ont des stalactites gardent la glace haute.	Ceux qui ont des stalactites gardent la glace haute.
en_1850	Sors de ta chambre, si tu veux de la crème brûlée il faudra descendre !	Sors de ta chambre, si tu veux de la crème brûlée il faudra descendre !
en_1850	Si tu veux que je te donne l'urne, va falloir descendre.	Si tu veux que je te donne l'urne, va falloir descendre.
en_1850	Si tu veux ce cadavre, il va falloir me passer sur le corps.	Si tu veux ce cadavre, il va falloir me passer sur le corps.
en_1850	Les gens n'avaient pas de cœur, à peine sorti du crématorium ils s'allumaient une clope et enchaînaient cendres sur cendres.	Les gens n'avaient pas de cœur, à peine sorti du crématorium ils s'allumaient une clope et enchaînaient cendres sur cendres.
en_186	J’ai combattu Géronimo, dit Tom, décoiffé.	J’ai combattu Géronimo, dit Tom, décoiffé.
en_186	"J'ai combattu aux côtés de Geronimo," affirma Tom, brave.	"J'ai combattu aux côtés de Geronimo," affirma Tom, brave.
en_186	"J'ai combattu aux côtés de Geronimo", dit Tom, l'air brave	"J'ai combattu aux côtés de Geronimo", dit Tom, l'air brave
en_186	"J'ai combattu aux côtés du dernier des Mohicans", conclut bravement Toto.	"J'ai combattu aux côtés du dernier des Mohicans", conclut bravement Toto.
en_186	J'ai combattu avec Geronimo, a dit Tom, en tournant l'étalon.	J'ai combattu avec Geronimo, a dit Tom, en tournant l'étalon.
en_1865	Le magasin a promis un abacus gratuit à chaque achat, mais je n'y compterais pas.	Le magasin a promis un abacus gratuit à chaque achat, mais je n'y compterais pas.
en_1865	Ce magasin d'occasion offrait un boulier gratuitement pour l'achat d'un objet, mais ne comptez pas trop là-dessus.	Ce magasin d'occasion offrait un boulier gratuitement pour l'achat d'un objet, mais ne comptez pas trop là-dessus.
en_1865	Le magasin d'aubaines promettait un boulier gratuit pour tout achat, mais il ne fallait pas y compter.	Le magasin d'aubaines promettait un boulier gratuit pour tout achat, mais il ne fallait pas y compter.
en_187	"Maintenant je peux faire de la peinture" badingeona Tom	"Maintenant je peux faire de la peinture" badingeona Tom
en_187	"Ah, je vais pouvoir me mettre à la peinture", fit Tom tout échevelé.	"Ah, je vais pouvoir me mettre à la peinture", fit Tom tout échevelé.
en_187	Gouache wesh ! Maintenant chevalet faire un peu de peinture, dit Tom d'un air pincé.	Gouache wesh ! Maintenant chevalet faire un peu de peinture, dit Tom d'un air pincé.
en_187	Tout le monde peut peindre sans problème, il faut juste s’y atelier avec détermination dit Tom.	Tout le monde peut peindre sans problème, il faut juste s’y atelier avec détermination dit Tom.
en_187	"Gouache wesh ! Maintenant chevalet faire un peu de peinture", dit Tom d'un air pincé.	"Gouache wesh ! Maintenant chevalet faire un peu de peinture", dit Tom d'un air pincé.
en_187	"Maintenant je vais faire un peu de peinture", dit Tom d'un air pincé.	"Maintenant je vais faire un peu de peinture", dit Tom d'un air pincé.
en_1877	Voulez-vous un peu de soda dans votre whisky ? demanda Tom d'un ton caustique.	Voulez-vous un peu de soda dans votre whisky ? demanda Tom d'un ton caustique.
en_1877	Tu veux du soda dans ton bourbon? demanda Tom de manière caustique.	Tu veux du soda dans ton bourbon? demanda Tom de manière caustique.
en_1883	Les musiciens du groupe Ballons jouent du air guitar.	Les musiciens du groupe Ballons jouent du air guitar.
en_1883	Le groupe Ballons fait surtout de la pop	Le groupe Ballons fait surtout de la pop
en_1883	Un groupe appelé Ballons chantent de la musique pop.	Un groupe appelé Ballons chantent de la musique pop.
en_1883	Le groupe Les bulles de savon, c'est pop	Le groupe Les bulles de savon, c'est pop
en_1883	Tu connais les Ballons, c’est un groupe de musique perse. Franchement, ils s’éclatent.	Tu connais les Ballons, c’est un groupe de musique perse. Franchement, ils s’éclatent.
en_1883	On s'éclate trop quand on écoute les chansons du groupe les Ballons.	On s'éclate trop quand on écoute les chansons du groupe les Ballons.
en_1883	Un groupe nommé Titane chante du métal.	Un groupe nommé Titane chante du métal.
en_1883	Quand le groupe appelé les Ballons joue, c'est l'éclate.	Quand le groupe appelé les Ballons joue, c'est l'éclate.
en_1895	Un ami m'a offert un livre sur les jeux de mots pour mon anniversaire et je l'ai adoré, il avait tellement de sens.	Un ami m'a offert un livre sur les jeux de mots pour mon anniversaire et je l'ai adoré, il avait tellement de sens.
en_1898	Est-ce que tu as entendu parlé de la nouvelle pinata ? Elle casse la baraque	Est-ce que tu as entendu parlé de la nouvelle pinata ? Elle casse la baraque
en_1898	La nouvelle piñata a rencontré un succès fracassant.	La nouvelle piñata a rencontré un succès fracassant.
en_1898	Tu as vu la nouvelle pinata ? On s'éclate bien avec.	Tu as vu la nouvelle pinata ? On s'éclate bien avec.
en_1898	Est ce que tu as entendu pour la piñata ?\
C'est un gros coup	Est ce que tu as entendu pour la piñata ?\
C'est un gros coup
en_1898	Tu as suivi le lancement de leur dernière pinata ? C'est un gros coup.	Tu as suivi le lancement de leur dernière pinata ? C'est un gros coup.
en_1898	Tu as entendu parler de la nouvelle piñata? C'est un beau coup.	Tu as entendu parler de la nouvelle piñata? C'est un beau coup.
en_1898	T’as entendu parler de la nouvelle piñata ? Elle a fait un carton.	T’as entendu parler de la nouvelle piñata ? Elle a fait un carton.
en_1898	Tu as vu le nouveau stand de tir ? Il fait un carton.	Tu as vu le nouveau stand de tir ? Il fait un carton.
en_1898	Tu connais la blague de la piñata ? Elle est fracassante.	Tu connais la blague de la piñata ? Elle est fracassante.
en_1898	Vous avez entendu parler des nouvelles Crocs® de randonnée ? Ca marche à fond.	Vous avez entendu parler des nouvelles Crocs® de randonnée ? Ca marche à fond.
en_1898	Vous avez entendu parler de la nouvelle piñata ? Elle fait un carton.	Vous avez entendu parler de la nouvelle piñata ? Elle fait un carton.
en_1898	Tu as vu la nouvelle pinata qu'ils viennent de sortir ? Ils ont frappé fort !	Tu as vu la nouvelle pinata qu'ils viennent de sortir ? Ils ont frappé fort !
en_1898	Tu as entendu parler de la nouvelle piñata ? Elle fait un carton.	Tu as entendu parler de la nouvelle piñata ? Elle fait un carton.
en_1898	Tu as vu la nouvelle pinata qu'ils ont sortie ? Ils ont frappé fort.	Tu as vu la nouvelle pinata qu'ils ont sortie ? Ils ont frappé fort.
en_1898	T'as entendu la pinata ? C'est une grosse frappe.	T'as entendu la pinata ? C'est une grosse frappe.
en_1898	Tu as entendu parler de la nouvelle pinata ? Il paraît qu'elle défonce	Tu as entendu parler de la nouvelle pinata ? Il paraît qu'elle défonce
en_1898	T'as entendu parler du nouveau modèle de piñata ? Ils ont frappé un grand coup sur le marché !	T'as entendu parler du nouveau modèle de piñata ? Ils ont frappé un grand coup sur le marché !
en_1898	Ce fabricant va frapper un grand coup avec sa pinata en forme d’enclume.	Ce fabricant va frapper un grand coup avec sa pinata en forme d’enclume.
en_1898	Tu as vu la nouvelle pinata ? C'est l'éclate !	Tu as vu la nouvelle pinata ? C'est l'éclate !
en_1898	T'as entendu parler de la nouvelle pinata ? Elle vaut carrément le coup.	T'as entendu parler de la nouvelle pinata ? Elle vaut carrément le coup.
en_1898	Tu as entendu parler de la nouvelle pirata ? Elle vaut le coup !	Tu as entendu parler de la nouvelle pirata ? Elle vaut le coup !
en_1898	Une piñata arrive à une fête d'anniversaire. Elle s'est éclatée.	Une piñata arrive à une fête d'anniversaire. Elle s'est éclatée.
en_1898	Ce qui est chouette avec une piñata c'est que ça fonctionne à tous les coups.	Ce qui est chouette avec une piñata c'est que ça fonctionne à tous les coups.
en_1898	T’as entendu parler de la nouvelle pinata ? Apparemment elle vaut le coup.	T’as entendu parler de la nouvelle pinata ? Apparemment elle vaut le coup.
en_1898	Tu sais, la nouvelle piñata ? Il paraît qu'elle déchire.	Tu sais, la nouvelle piñata ? Il paraît qu'elle déchire.
